worker_id,plan_tier,weekly_premium,policy_status,eligibility_flag,events_used,events_remaining,renewal_count,trigger_value,claim_auto_created,claim_valid_flag,payout_amount,income_loss,gps_lat,gps_lng,gps_tower_delta,accelerometer_variance,claim_response_time_sec,app_interaction_count,fraud_score,fraud_flag,days_active,payout_status_encoded,experience_level,shift_hours,fraud_risk_score,kyc_verified,bank_verified
93,1,199,0,1,7,23,2,43.6,1,1,0.0,774.2,28.631114,77.155249,66.0,13.778,815.7,11,0.1126,0,199,4,10.0,4.7,0.3012,1,1
93,1,199,0,1,8,22,2,528.0,1,1,0.0,371.8,28.594452,77.283375,6.6,2.466,381.1,13,0.177,0,199,4,10.0,4.7,0.3012,1,1
93,1,199,0,1,9,21,2,42.0,0,1,2079.9,559.8,28.518947,77.117535,22.8,63.65,106.0,42,0.0916,0,199,0,10.0,4.7,0.3012,1,1
93,1,199,0,1,10,20,2,1.0,0,1,2015.5,430.9,28.622398,77.465081,54.7,71.499,1072.2,25,0.1182,0,199,0,10.0,4.7,0.3012,1,1
93,1,199,0,1,11,19,2,349.0,1,1,1933.3,266.6,28.649474,77.242578,79.1,32.857,435.8,25,0.5276,0,199,0,10.0,4.7,0.3012,1,1
93,1,199,0,1,12,18,2,276.0,0,1,1094.4,239.4,28.746555,77.251891,50.6,44.293,1040.1,51,0.0811,0,199,0,10.0,4.7,0.3012,1,1
94,3,79,0,1,1,29,4,25.9,0,1,551.2,62.5,18.966977,73.060489,226.8,43.469,389.3,41,0.1205,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,2,28,4,48.5,1,1,1201.8,1363.5,19.051488,72.972805,235.3,58.146,864.6,3,0.1097,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,3,27,4,44.7,0,1,714.1,388.3,19.101027,72.859015,691.0,3.091,336.0,22,0.2927,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,4,26,4,37.8,0,1,822.4,604.7,19.10534,72.745503,388.4,35.334,1140.0,11,0.451,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,5,25,4,31.7,0,1,1300.0,2015.3,19.229951,72.912506,505.0,44.476,378.6,1,0.1427,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,6,24,4,10.9,0,1,0.0,571.3,19.165875,72.911416,650.5,23.445,842.7,42,0.5072,0,199,4,4.9,7.4,0.0648,1,1
94,3,79,0,1,7,23,4,25.7,1,1,572.4,104.8,18.938894,72.94819,593.9,34.979,84.7,54,0.2522,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,8,22,4,1.0,0,1,0.0,1244.7,18.955069,72.906458,475.2,61.947,382.4,59,0.669,1,199,4,4.9,7.4,0.0648,1,1
94,3,79,0,1,9,21,4,8.6,1,1,1039.8,1039.6,19.050104,72.727739,370.9,35.082,459.1,28,0.4131,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,10,20,4,22.3,0,1,1076.1,1112.2,19.094284,72.837028,255.7,25.134,260.5,7,0.1837,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,11,19,4,14.7,0,1,730.4,420.8,19.065176,72.756596,657.0,62.776,1091.0,1,0.4229,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,12,18,4,62.5,1,1,583.6,127.3,19.08247,72.898345,506.6,2.148,858.1,47,0.3354,0,199,0,4.9,7.4,0.0648,1,1
94,3,79,0,1,13,17,4,5.4,1,1,636.5,233.1,19.066482,72.7935,389.7,46.059,239.5,3,0.2053,0,199,0,4.9,7.4,0.0648,1,1
95,3,79,0,1,1,29,0,40.6,1,1,0.0,1001.3,19.052063,72.709855,257.9,49.915,477.1,55,0.1948,0,199,4,0.1,6.8,0.4747,0,1
95,3,79,0,1,2,28,0,24.2,0,1,921.0,802.0,19.137263,72.7991,311.6,32.468,338.6,25,0.5464,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,3,27,0,21.0,1,1,733.7,427.4,18.997249,72.866197,216.6,66.93,975.6,16,0.0997,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,4,26,0,10.0,1,1,595.5,151.1,19.180448,72.798081,498.4,5.855,997.1,1,0.4026,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,5,25,0,36.4,1,1,777.2,514.4,19.008754,72.766779,390.9,45.242,128.4,1,0.2706,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,6,24,0,21.5,1,1,740.5,441.0,19.222077,72.683514,192.4,56.563,79.1,59,0.3815,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,7,23,0,205.0,1,1,782.5,525.1,19.102173,72.812548,223.5,66.039,661.5,60,0.2963,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,8,22,0,35.5,1,1,0.0,217.7,18.96325,72.978014,493.1,19.386,484.7,30,0.6872,1,199,1,0.1,6.8,0.4747,0,1
95,3,79,0,1,9,21,0,1.0,0,1,0.0,315.9,19.090399,72.806692,314.2,55.285,437.6,3,0.3196,0,199,4,0.1,6.8,0.4747,0,1
95,3,79,0,1,10,20,0,52.7,0,1,782.4,524.8,19.047643,72.802523,333.6,16.595,871.5,29,0.2692,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,11,19,0,43.5,0,1,754.5,469.1,19.107274,72.87547,587.6,73.304,552.5,12,0.3822,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,12,18,0,44.6,0,1,601.0,162.1,19.115295,73.069298,585.8,32.088,884.8,11,0.4627,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,13,17,0,41.3,1,1,651.0,262.1,19.141136,72.879391,449.8,67.712,891.2,32,0.1865,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,14,16,0,1.0,0,0,0.0,287.6,19.038092,72.991627,483.2,9.406,737.3,15,0.2893,0,199,2,0.1,6.8,0.4747,0,1
95,3,79,0,1,15,15,0,55.5,1,1,627.7,215.4,19.145419,72.724546,265.5,71.137,799.2,46,0.2632,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,16,14,0,13.7,0,1,0.0,93.2,19.12431,72.87626,534.7,8.987,1198.4,1,0.4298,0,199,1,0.1,6.8,0.4747,0,1
95,3,79,0,1,17,13,0,282.0,0,1,695.4,350.7,19.030794,72.862217,411.5,42.931,178.3,59,0.4164,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,18,12,0,35.5,0,1,0.0,963.1,19.157862,72.92647,214.6,17.208,614.6,46,0.1226,0,199,1,0.1,6.8,0.4747,0,1
95,3,79,0,1,19,11,0,1.0,0,1,617.8,195.6,19.137804,72.667768,643.8,31.575,394.9,55,0.3505,0,199,0,0.1,6.8,0.4747,0,1
95,3,79,0,1,20,10,0,12.9,0,1,773.8,507.5,19.066006,72.903664,662.3,31.861,642.6,16,0.2283,0,199,0,0.1,6.8,0.4747,0,1
96,3,79,0,1,1,29,2,28.8,0,1,536.9,33.8,18.508197,73.79023,71.3,61.234,710.0,56,0.01,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,2,28,2,31.6,0,1,561.7,83.4,18.385291,73.879398,20.5,37.964,627.9,6,0.01,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,3,27,2,30.4,0,1,531.5,23.0,18.538013,73.853441,34.9,44.832,410.3,31,0.01,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,4,26,2,43.0,1,1,0.0,91.7,18.552881,73.659245,20.7,31.964,77.2,49,0.0689,0,199,3,3.1,3.9,0.1759,1,1
96,3,79,0,1,5,25,2,28.4,0,1,569.5,99.1,18.407991,73.874578,77.3,56.699,869.1,39,0.01,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,6,24,2,9.6,1,1,0.0,101.2,18.653042,73.932621,51.0,11.336,1023.6,52,0.01,0,199,4,3.1,3.9,0.1759,1,1
96,3,79,0,1,7,23,2,29.2,0,1,317.4,85.1,18.472407,73.924211,33.0,4.042,874.2,11,0.081,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,8,22,2,1.0,0,1,591.5,143.0,18.596613,73.666192,61.9,46.06,1141.1,16,0.01,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,9,21,2,1.0,0,1,0.0,82.4,18.551981,73.872022,16.3,4.508,976.6,56,0.0149,0,199,4,3.1,3.9,0.1759,1,1
96,3,79,0,1,10,20,2,27.0,1,1,560.9,81.8,18.325887,73.866528,19.2,21.051,344.0,45,0.01,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,11,19,2,38.0,0,1,0.0,156.2,18.435971,73.963504,37.2,9.689,821.2,26,0.01,0,199,3,3.1,3.9,0.1759,1,1
96,3,79,0,1,12,18,2,4.1,0,1,711.5,383.0,18.51712,73.679689,78.9,45.92,286.7,32,0.0782,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,13,17,2,11.3,0,1,557.0,74.1,18.404714,73.717132,69.9,28.363,549.9,59,0.4506,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,14,16,2,1.0,1,1,555.2,70.4,18.322023,74.073529,65.3,70.211,201.1,44,0.2112,0,199,0,3.1,3.9,0.1759,1,1
96,3,79,0,1,15,15,2,30.6,0,1,556.9,73.7,18.540982,73.758659,64.8,12.913,1019.9,8,0.0187,0,199,0,3.1,3.9,0.1759,1,1
97,3,79,0,1,1,29,1,9.2,1,1,803.4,566.7,19.111565,72.93604,46.4,52.102,321.0,25,0.01,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,2,28,1,228.0,1,1,636.2,232.4,19.198276,72.937696,62.9,33.491,361.3,52,0.0861,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,3,27,1,43.0,0,1,692.6,345.2,19.111571,72.932256,133.6,46.613,353.5,19,0.1923,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,4,26,1,28.0,0,1,887.7,735.4,19.100408,72.753562,79.2,67.065,715.6,37,0.4805,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,5,25,1,57.2,1,1,0.0,432.1,19.128511,72.709088,167.0,46.981,673.1,54,0.7785,1,199,2,9.5,8.8,0.2169,1,1
97,3,79,0,1,6,24,1,45.5,1,1,678.6,317.2,18.971744,73.031947,75.4,61.121,621.0,59,0.0111,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,7,23,1,1.0,1,1,1178.2,1316.3,18.996204,72.861306,30.3,18.846,599.1,19,0.01,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,8,22,1,214.0,1,1,752.4,464.7,19.197188,72.810442,4.0,35.69,664.9,20,0.0266,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,9,21,1,34.3,0,1,162.8,946.9,19.116367,73.046503,52.5,50.139,628.1,47,0.0974,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,10,20,1,41.7,0,1,580.1,120.3,18.994224,72.917461,107.2,24.984,1183.8,29,0.1538,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,11,19,1,16.8,1,1,671.0,302.0,19.203437,72.671378,89.5,44.174,486.7,48,0.0871,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,12,18,1,25.6,0,1,0.0,344.1,19.122579,72.881035,279.0,68.295,1148.2,46,0.6615,1,199,2,9.5,8.8,0.2169,1,1
97,3,79,0,1,13,17,1,20.1,1,1,621.1,202.2,19.123547,72.920061,79.8,68.113,777.0,9,0.022,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,14,16,1,27.0,0,1,299.1,162.4,19.174993,72.784678,42.3,40.956,198.7,13,0.2093,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,15,15,1,32.9,0,1,0.0,577.1,19.006413,72.810486,31.4,42.573,1157.5,13,0.0732,0,199,3,9.5,8.8,0.2169,1,1
97,3,79,0,1,16,14,1,44.0,0,1,313.0,467.9,19.05396,72.878547,118.6,28.226,527.3,8,0.0965,0,199,0,9.5,8.8,0.2169,1,1
97,3,79,0,1,17,13,1,4.0,0,1,0.0,652.9,19.052812,72.895796,9.2,53.821,533.5,15,0.0846,0,199,3,9.5,8.8,0.2169,1,1
97,3,79,0,1,18,12,1,36.6,1,1,0.0,438.9,19.100876,72.950519,176.5,63.961,311.0,47,0.3018,0,199,4,9.5,8.8,0.2169,1,1
98,0,49,0,1,1,29,2,1.0,0,1,183.1,460.9,18.406386,73.718718,75.8,27.824,1145.7,39,0.01,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,2,28,2,31.2,1,1,353.1,146.2,18.541407,73.958627,13.0,41.433,1153.1,45,0.0971,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,3,27,2,26.2,0,1,0.0,184.8,18.53648,74.036536,59.5,54.058,218.8,54,0.061,0,199,3,5.8,12.4,0.1168,1,1
98,0,49,0,1,4,26,2,8.6,0,1,0.0,100.7,18.532964,73.861188,23.1,66.379,934.6,40,0.0316,0,199,4,5.8,12.4,0.1168,1,1
98,0,49,0,1,5,25,2,29.3,0,1,340.6,121.3,18.687744,73.758053,63.1,47.916,806.7,23,0.01,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,6,24,2,29.6,1,1,0.0,105.5,18.334287,73.992563,22.9,38.235,859.7,11,0.01,0,199,4,5.8,12.4,0.1168,1,1
98,0,49,0,1,7,23,2,17.0,1,1,0.0,47.6,18.422892,73.755284,13.5,74.247,283.6,18,0.8283,1,199,2,5.8,12.4,0.1168,1,1
98,0,49,0,1,8,22,2,4.8,1,1,85.7,162.0,18.473052,73.882427,89.2,28.33,304.0,48,0.0691,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,9,21,2,35.3,0,1,0.0,65.8,18.405014,73.741657,12.0,27.512,298.4,1,0.0918,0,199,1,5.8,12.4,0.1168,1,1
98,0,49,0,1,10,20,2,17.3,0,1,316.0,72.0,18.392636,73.735244,21.7,34.645,1130.4,31,0.4906,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,11,19,2,42.6,1,1,312.9,65.8,18.489675,73.843453,22.0,53.702,1027.3,35,0.0316,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,12,18,2,27.2,1,1,409.9,259.7,18.554491,73.797658,2.8,65.935,1143.8,31,0.01,0,199,0,5.8,12.4,0.1168,1,1
98,0,49,0,1,13,17,2,8.3,0,1,388.4,216.9,18.580041,73.890676,9.4,54.914,388.6,3,0.01,0,199,0,5.8,12.4,0.1168,1,1
99,0,49,0,1,1,29,3,36.7,1,1,700.0,1379.7,12.955158,77.616783,12.6,76.384,1012.6,51,0.2238,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,2,28,3,31.5,0,1,700.0,1007.1,12.87907,77.518899,16.6,12.435,345.0,23,0.01,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,3,27,3,40.9,0,1,0.0,452.3,12.905757,77.581403,40.0,50.009,491.1,39,0.0764,0,199,4,8.1,4.0,0.0263,1,1
99,0,49,0,1,4,26,3,28.4,0,1,0.0,1510.7,12.97138,77.700188,14.8,41.997,709.2,2,0.2268,0,199,1,8.1,4.0,0.0263,1,1
99,0,49,0,1,5,25,3,0.0,1,1,316.4,72.8,12.919431,77.651023,23.1,33.659,804.4,58,0.0663,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,6,24,3,41.3,1,1,148.9,569.7,12.987083,77.712281,68.3,8.412,43.0,48,0.5493,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,7,23,3,39.5,0,1,537.5,514.9,12.944782,77.713659,67.9,75.818,1079.2,38,0.0953,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,8,22,3,31.9,1,1,145.7,647.3,12.972921,77.535002,43.7,27.086,1020.8,8,0.1833,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,9,21,3,31.6,0,1,435.8,311.6,12.790191,77.745428,67.8,3.28,836.2,22,0.074,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,10,20,3,44.6,1,1,512.3,464.6,12.846012,77.560162,82.3,31.578,551.6,31,0.3114,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,11,19,3,45.1,1,1,0.0,518.5,12.95377,77.793334,0.9,66.251,421.3,13,0.1388,0,199,4,8.1,4.0,0.0263,1,1
99,0,49,0,1,12,18,3,10.0,0,1,408.2,256.4,13.014125,77.416031,8.7,24.507,726.2,60,0.0925,0,199,0,8.1,4.0,0.0263,1,1
99,0,49,0,1,13,17,3,34.9,1,1,466.4,372.7,12.850185,77.450121,70.4,36.242,866.2,20,0.2101,0,199,0,8.1,4.0,0.0263,1,1
100,3,79,1,0,1,29,1,1.0,1,1,568.0,96.0,12.873835,80.231237,0.1,67.718,250.3,54,0.2732,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,2,28,1,242.0,1,1,667.0,293.9,13.135809,80.373576,42.5,13.4,621.9,23,0.0913,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,1,3,27,1,27.0,1,1,0.0,321.9,12.982742,80.402636,74.0,11.911,1181.3,38,0.152,0,199,1,2.0,13.0,0.6534,1,1
100,3,79,1,0,4,26,1,42.5,1,1,565.6,91.2,12.986197,80.144609,45.1,25.65,541.1,16,0.1635,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,5,25,1,12.8,0,1,0.0,66.5,13.009888,80.427533,79.1,37.193,879.8,11,0.01,0,199,1,2.0,13.0,0.6534,1,1
100,3,79,1,1,6,24,1,33.3,0,1,0.0,70.4,12.987571,80.366372,86.1,65.581,205.7,42,0.1392,0,199,4,2.0,13.0,0.6534,1,1
100,3,79,1,0,7,23,1,33.4,0,1,588.6,137.2,13.183227,80.252026,7.6,23.973,738.7,47,0.0748,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,8,22,1,44.0,1,1,0.0,107.7,13.101172,80.357591,68.3,23.223,243.3,1,0.0374,0,199,1,2.0,13.0,0.6534,1,1
100,3,79,1,0,9,21,1,1.0,0,1,571.1,102.2,13.016886,80.284987,88.2,12.272,451.9,22,0.0766,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,10,20,1,205.0,0,1,0.0,163.6,13.16649,80.224265,6.1,55.357,1016.9,11,0.0539,0,199,4,2.0,13.0,0.6534,1,1
100,3,79,1,0,11,19,1,1.0,0,1,574.0,108.0,12.943039,80.232782,23.5,54.425,222.2,7,0.4999,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,12,18,1,11.4,1,0,0.0,140.5,12.89944,80.131433,73.2,8.048,340.8,29,0.1564,0,199,2,2.0,13.0,0.6534,1,1
100,3,79,1,1,13,17,1,31.2,0,1,547.5,54.9,13.058959,80.255463,34.8,26.607,830.2,27,0.0937,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,1,14,16,1,24.4,0,1,599.1,158.3,13.080641,80.380903,18.2,7.69,187.1,19,0.01,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,15,15,1,1.0,1,1,0.0,453.6,13.070923,80.308847,73.0,77.199,254.4,37,0.0418,0,199,4,2.0,13.0,0.6534,1,1
100,3,79,1,0,16,14,1,22.8,0,1,541.6,43.3,13.052356,80.315552,56.6,22.919,681.7,36,0.066,0,199,0,2.0,13.0,0.6534,1,1
100,3,79,1,0,17,13,1,31.1,1,1,580.0,119.9,13.08911,80.278043,22.0,23.729,669.6,39,0.0331,0,199,0,2.0,13.0,0.6534,1,1
101,2,129,0,1,1,29,1,326.0,0,1,0.0,80.9,26.708876,75.855094,12.6,39.099,900.0,42,0.0894,0,199,4,2.8,3.7,0.3269,0,0
101,2,129,0,1,2,28,1,41.4,0,1,1101.2,302.3,26.927212,75.567592,16.2,76.969,662.2,3,0.3538,0,199,0,2.8,3.7,0.3269,0,0
101,2,129,0,1,3,27,1,271.0,1,1,982.5,64.9,26.871445,75.669622,12.2,59.017,1084.1,37,0.1222,0,199,0,2.8,3.7,0.3269,0,0
101,2,129,0,1,4,26,1,46.3,0,1,1050.4,200.8,26.820179,75.850112,62.9,65.916,1191.3,33,0.01,0,199,0,2.8,3.7,0.3269,0,0
101,2,129,0,1,5,25,1,274.0,1,1,0.0,56.5,26.776349,75.693286,160.3,35.226,584.0,9,0.6882,1,199,1,2.8,3.7,0.3269,0,0
101,2,129,0,1,6,24,1,280.0,0,1,995.0,90.0,27.030688,75.922473,74.3,38.385,253.9,52,0.4906,0,199,0,2.8,3.7,0.3269,0,0
101,2,129,0,1,7,23,1,7.7,0,1,1045.0,189.9,26.99602,75.811671,16.1,6.414,65.9,42,0.0598,0,199,0,2.8,3.7,0.3269,0,0
101,2,129,0,1,8,22,1,266.0,0,1,0.0,20.7,27.034001,75.857237,103.1,10.232,731.5,60,0.1413,0,199,1,2.8,3.7,0.3269,0,0
101,2,129,0,1,9,21,1,297.0,0,1,970.4,40.7,26.984376,75.735639,56.6,11.299,395.2,17,0.01,0,199,0,2.8,3.7,0.3269,0,0
101,2,129,0,1,10,20,1,351.0,0,1,0.0,309.2,27.08303,75.769781,53.5,13.167,1069.1,20,0.01,0,199,4,2.8,3.7,0.3269,0,0
102,2,129,1,0,1,29,0,42.4,0,1,0.0,591.5,27.029635,75.721955,59.6,77.501,314.3,53,0.0806,0,199,1,0.2,7.9,0.6713,0,0
102,2,129,1,0,2,28,0,260.0,1,1,1165.2,430.3,26.865288,75.750856,248.9,40.016,524.9,51,0.2536,0,199,0,0.2,7.9,0.6713,0,0
102,2,129,1,1,3,27,0,7.3,0,1,0.0,268.7,26.820511,75.856584,41.0,68.141,752.2,36,0.6454,1,199,1,0.2,7.9,0.6713,0,0
102,2,129,1,1,4,26,0,51.7,1,1,0.0,1075.2,26.761128,75.867713,161.5,75.516,114.2,39,0.1676,0,199,4,0.2,7.9,0.6713,0,0
102,2,129,1,0,5,25,0,4.4,1,1,0.0,657.9,26.987941,75.639019,31.8,70.834,158.3,23,0.0818,0,199,4,0.2,7.9,0.6713,0,0
102,2,129,1,0,6,24,0,202.0,0,1,0.0,571.5,26.959887,75.797796,100.2,79.664,576.3,21,0.0766,0,199,1,0.2,7.9,0.6713,0,0
102,2,129,1,0,7,23,0,6.3,0,1,1237.4,574.8,26.997389,75.778086,65.0,28.063,406.7,36,0.1138,0,199,0,0.2,7.9,0.6713,0,0
102,2,129,1,1,8,22,0,243.0,1,1,0.0,832.8,27.089171,75.649264,1.2,70.867,675.7,3,0.3884,0,199,4,0.2,7.9,0.6713,0,0
102,2,129,1,0,9,21,0,1.0,0,1,294.2,577.1,27.102535,75.809503,257.0,72.192,88.1,31,0.1579,0,199,0,0.2,7.9,0.6713,0,0
102,2,129,1,1,10,20,0,1.0,1,1,1165.8,431.6,26.940846,75.834136,69.5,51.511,784.4,9,0.1256,0,199,0,0.2,7.9,0.6713,0,0
102,2,129,1,0,11,19,0,43.8,0,1,348.1,194.0,26.95549,75.610519,45.9,64.485,494.4,25,0.0362,0,199,0,0.2,7.9,0.6713,0,0
102,2,129,1,0,12,18,0,1.0,0,1,0.0,926.5,27.036034,75.659161,1.3,74.261,1003.3,21,0.1301,0,199,1,0.2,7.9,0.6713,0,0
102,2,129,1,0,13,17,0,40.9,1,1,0.0,220.4,26.945051,75.880116,81.9,23.057,110.5,60,0.8734,1,199,1,0.2,7.9,0.6713,0,0
103,1,199,0,1,1,29,3,10.6,1,1,0.0,19.6,17.153321,78.653911,82.3,34.422,484.6,23,0.558,0,199,4,10.9,5.9,0.0623,1,1
103,1,199,0,1,2,28,3,25.6,1,1,0.0,1021.9,17.457814,78.597286,86.4,44.984,1030.0,18,0.083,0,199,4,10.9,5.9,0.0623,1,1
103,1,199,0,1,3,27,3,1.0,0,1,1930.3,260.7,17.436628,78.36165,35.3,18.65,90.8,30,0.0578,0,199,0,10.9,5.9,0.0623,1,1
103,1,199,0,1,4,26,3,0.0,1,1,0.0,218.9,17.607917,78.427735,73.9,68.478,1055.9,49,0.4284,0,199,3,10.9,5.9,0.0623,1,1
103,1,199,0,1,5,25,3,15.1,1,1,751.5,426.9,17.265877,78.387895,53.7,31.248,1068.1,8,0.075,0,199,0,10.9,5.9,0.0623,1,1
103,1,199,0,1,6,24,3,27.4,1,1,2186.3,772.6,17.510015,78.289382,51.2,11.761,1100.2,42,0.0893,0,199,0,10.9,5.9,0.0623,1,1
103,1,199,0,1,7,23,3,1.0,1,1,1936.7,273.4,17.505646,78.529435,28.7,49.341,247.3,49,0.0169,0,199,0,10.9,5.9,0.0623,1,1
103,1,199,0,1,8,22,3,25.6,1,1,2134.8,669.5,17.313921,78.340575,62.4,74.27,477.5,5,0.0267,0,199,0,10.9,5.9,0.0623,1,1
103,1,199,0,1,9,21,3,26.7,1,1,0.0,324.8,17.354532,78.585217,74.0,36.006,486.3,23,0.7161,1,199,2,10.9,5.9,0.0623,1,1
104,0,49,2,0,1,29,3,38.8,1,1,621.6,683.3,28.763573,77.25809,102.3,67.551,105.5,58,0.1165,0,199,0,5.8,4.7,0.1218,1,1
104,0,49,2,0,2,28,3,248.0,1,1,0.0,887.2,28.589451,77.264712,52.2,41.074,448.4,1,0.4384,0,199,4,5.8,4.7,0.1218,1,1
104,0,49,2,0,3,27,3,52.2,1,1,368.9,177.9,28.657388,77.203589,25.5,42.164,398.5,21,0.01,0,199,0,5.8,4.7,0.1218,1,1
104,0,49,2,0,4,26,3,38.7,0,1,0.0,632.1,28.646046,77.405499,9.3,63.658,219.1,29,0.01,0,199,4,5.8,4.7,0.1218,1,1
104,0,49,2,0,5,25,3,1.0,1,1,0.0,435.2,28.551211,77.172153,76.8,57.194,1045.4,14,0.0339,0,199,4,5.8,4.7,0.1218,1,1
104,0,49,2,0,6,24,3,318.0,0,1,0.0,756.0,28.698569,77.193126,58.4,19.878,484.8,28,0.0259,0,199,4,5.8,4.7,0.1218,1,1
104,0,49,2,0,7,23,3,37.5,1,1,0.0,817.3,28.612678,77.265412,61.5,39.963,990.4,1,0.0897,0,199,3,5.8,4.7,0.1218,1,1
104,0,49,2,0,8,22,3,544.0,1,1,0.0,288.8,28.679611,77.170708,89.6,4.16,647.5,29,0.126,0,199,4,5.8,4.7,0.1218,1,1
104,0,49,2,0,9,21,3,4.6,1,1,424.2,288.5,28.605485,77.232896,78.5,73.542,457.0,33,0.0772,0,199,0,5.8,4.7,0.1218,1,1
104,0,49,2,0,10,20,3,233.0,1,1,358.6,157.2,28.554029,77.182746,52.3,77.49,649.2,39,0.0749,0,199,0,5.8,4.7,0.1218,1,1
104,0,49,2,0,11,19,3,10.1,0,1,0.0,386.3,28.73955,77.097144,67.1,77.023,391.9,20,0.0604,0,199,4,5.8,4.7,0.1218,1,1
104,0,49,2,0,12,18,3,290.0,1,1,417.5,275.0,28.677254,77.369265,31.5,45.454,880.6,55,0.5377,0,199,0,5.8,4.7,0.1218,1,1
105,0,49,2,1,1,29,1,44.7,0,1,416.1,272.1,18.527252,73.8104,273.0,24.544,656.1,49,0.2217,0,199,0,11.7,4.7,0.3536,0,1
105,0,49,2,1,2,28,1,49.3,1,1,123.7,72.3,18.698175,74.068062,40.9,8.81,764.1,37,0.7471,1,199,0,11.7,4.7,0.3536,0,1
105,0,49,2,0,3,27,1,1.0,1,1,377.4,194.8,18.355847,73.953385,87.0,75.279,176.7,17,0.1255,0,199,0,11.7,4.7,0.3536,0,1
105,0,49,2,0,4,26,1,1.0,1,1,320.8,81.5,18.673633,73.808442,60.7,72.471,848.5,20,0.01,0,199,0,11.7,4.7,0.3536,0,1
105,0,49,2,0,5,25,1,28.4,0,1,348.4,136.8,18.465488,73.862521,0.3,73.972,1123.1,11,0.1526,0,199,0,11.7,4.7,0.3536,0,1
